task_number,alias,human_time,ai_time,score
34,o3,171.412,88.7520375,0.9997474747
34,o3,171.412,88.7520375,0.9999191919
34,o3,171.412,88.7520375,0.9987272727
34,o3,171.412,88.7520375,0.9998181818
34,o3,171.412,88.7520375,0.9928181818
34,o3,171.412,88.7520375,0.9969494949
34,o3,171.412,88.7520375,0.9991515152
34,o3,171.412,88.7520375,0.9992323232
34,o3,171.412,88.7520375,0.9979393939
34,o3,171.412,88.7520375,0.9987575758
34,o3,171.412,88.7520375,0.9845555556
34,o3,171.412,88.7520375,0.9835858586
34,o3,171.412,88.7520375,0.9986363636
34,o3,171.412,88.7520375,0.984010101
34,o3,171.412,88.7520375,0.9994848485
34,o3,171.412,88.7520375,0.9891313131
34,o3,171.412,88.7520375,0.9968585859
35,o3,665.0,243.67197083333335,0.0
35,o3,665.0,243.67197083333335,0.9782828283
35,o3,665.0,243.67197083333335,0.9819494949
36,o3,35.078,46.52814375,0.0
36,o3,35.078,46.52814375,1.0
37,o3,24.396,25.85983125,0.0
37,o3,24.396,25.85983125,1.0
38,o3,345.617,55.91936041666666,0.0
38,o3,345.617,55.91936041666666,0.32
38,o3,345.617,55.91936041666666,0.6
38,o3,345.617,55.91936041666666,1.0
38,o3,345.617,55.91936041666666,0.8
38,o3,345.617,55.91936041666666,0.128
38,o3,345.617,55.91936041666666,0.75
38,o3,345.617,55.91936041666666,0.5
39,o3,18.037,16.563758333333332,0.0
39,o3,18.037,16.563758333333332,1.0
40,o3,360.0,269.8543,0.0
41,o3,208.776,212.47822333333335,0.0
41,o3,208.776,212.47822333333335,1.0
42,o3,9.007,11.279897916666666,0.0
42,o3,9.007,11.279897916666666,1.0
43,o3,14.499,18.90048125,0.0
43,o3,14.499,18.90048125,1.0
44,o3,10.153,10.254727083333332,0.0
44,o3,10.153,10.254727083333332,1.0
45,o3,27.769,12.947810416666668,0.0
45,o3,27.769,12.947810416666668,1.0
46,o3,49.354,12.945383333333334,0.0
46,o3,49.354,12.945383333333334,1.0
47,o3,14.773,17.520275,0.0
47,o3,14.773,17.520275,1.0
48,o3,1111.887,128.70416666666668,0.0
48,o3,1111.887,128.70416666666668,0.003
48,o3,1111.887,128.70416666666668,0.115
48,o3,1111.887,128.70416666666668,0.515
48,o3,1111.887,128.70416666666668,0.017
48,o3,1111.887,128.70416666666668,0.105
48,o3,1111.887,128.70416666666668,0.016
48,o3,1111.887,128.70416666666668,0.008
48,o3,1111.887,128.70416666666668,0.006
48,o3,1111.887,128.70416666666668,0.024
48,o3,1111.887,128.70416666666668,0.126
48,o3,1111.887,128.70416666666668,0.84
48,o3,1111.887,128.70416666666668,0.69
48,o3,1111.887,128.70416666666668,0.5
48,o3,1111.887,128.70416666666668,0.795
48,o3,1111.887,128.70416666666668,0.86
48,o3,1111.887,128.70416666666668,0.062
48,o3,1111.887,128.70416666666668,0.575
48,o3,1111.887,128.70416666666668,0.54
48,o3,1111.887,128.70416666666668,0.62
49,o3,391.386,172.35237666666666,0.0
49,o3,391.386,172.35237666666666,0.003
49,o3,391.386,172.35237666666666,0.008
49,o3,391.386,172.35237666666666,0.191
49,o3,391.386,172.35237666666666,0.171
49,o3,391.386,172.35237666666666,0.165
49,o3,391.386,172.35237666666666,0.218
49,o3,391.386,172.35237666666666,0.455
49,o3,391.386,172.35237666666666,0.006
49,o3,391.386,172.35237666666666,0.019
49,o3,391.386,172.35237666666666,0.015
49,o3,391.386,172.35237666666666,0.575
49,o3,391.386,172.35237666666666,0.595
49,o3,391.386,172.35237666666666,0.014
49,o3,391.386,172.35237666666666,0.5
49,o3,391.386,172.35237666666666,0.52
49,o3,391.386,172.35237666666666,0.818
49,o3,391.386,172.35237666666666,0.675
49,o3,391.386,172.35237666666666,0.875
49,o3,391.386,172.35237666666666,0.793
49,o3,391.386,172.35237666666666,0.56
49,o3,391.386,172.35237666666666,0.65
49,o3,391.386,172.35237666666666,0.57
49,o3,391.386,172.35237666666666,0.535
49,o3,391.386,172.35237666666666,0.555
49,o3,391.386,172.35237666666666,0.645
49,o3,391.386,172.35237666666666,0.545
50,o3,521.525,350.8431055555555,0.0
50,o3,521.525,350.8431055555555,0.249
50,o3,521.525,350.8431055555555,0.014
50,o3,521.525,350.8431055555555,0.505
50,o3,521.525,350.8431055555555,0.192
50,o3,521.525,350.8431055555555,0.056
50,o3,521.525,350.8431055555555,0.146
50,o3,521.525,350.8431055555555,0.197
50,o3,521.525,350.8431055555555,0.211
50,o3,521.525,350.8431055555555,0.237
50,o3,521.525,350.8431055555555,0.515
50,o3,521.525,350.8431055555555,0.486
50,o3,521.525,350.8431055555555,0.446
50,o3,521.525,350.8431055555555,0.47
50,o3,521.525,350.8431055555555,0.535
50,o3,521.525,350.8431055555555,0.5
50,o3,521.525,350.8431055555555,0.216
50,o3,521.525,350.8431055555555,0.87
50,o3,521.525,350.8431055555555,0.76
50,o3,521.525,350.8431055555555,0.289
50,o3,521.525,350.8431055555555,0.61
50,o3,521.525,350.8431055555555,0.655
50,o3,521.525,350.8431055555555,0.58
51,o3,480.0,66.95502291666666,0.0
51,o3,480.0,66.95502291666666,0.04
51,o3,480.0,66.95502291666666,0.6
52,o3,87.306,105.19770208333333,0.0
52,o3,87.306,105.19770208333333,0.1044776119
52,o3,87.306,105.19770208333333,1.0
52,o3,87.306,105.19770208333333,0.7014925373
53,o3,146.547,195.0322214285714,0.1849056604
53,o3,146.547,195.0322214285714,0.0
53,o3,146.547,195.0322214285714,0.7962264151
53,o3,146.547,195.0322214285714,0.3886792453
53,o3,146.547,195.0322214285714,1.0
54,o3,10.735,2.5581875,0.0
54,o3,10.735,2.5581875,1.0
55,o3,18.477,2.295222916666667,0.0
55,o3,18.477,2.295222916666667,1.0
56,o3,12.81,1.9851104166666667,0.0
56,o3,12.81,1.9851104166666667,1.0
57,o3,6.393,5.999214583333333,0.0
57,o3,6.393,5.999214583333333,1.0
58,o3,20.227,25.77604375,0.0
58,o3,20.227,25.77604375,1.0
59,o3,24.28,10.88683125,0.0
59,o3,24.28,10.88683125,1.0
60,o3,23.678,24.4258625,0.0
60,o3,23.678,24.4258625,1.0
61,o3,35.345,4.10124375,0.0
61,o3,35.345,4.10124375,1.0
62,o3,31.392,19.240804166666667,0.0
62,o3,31.392,19.240804166666667,1.0
63,o3,14.737,2.3786916666666666,0.0
63,o3,14.737,2.3786916666666666,1.0
64,o3,52.14,12.47815,0.1026929143
64,o3,52.14,12.47815,0.9789123196
64,o3,52.14,12.47815,0.0
64,o3,52.14,12.47815,0.540802617
64,o3,52.14,12.47815,0.8036684386
64,o3,52.14,12.47815,0.8912903791
64,o3,52.14,12.47815,0.0150709738
64,o3,52.14,12.47815,0.9204976926
64,o3,52.14,12.47815,1.0
64,o3,52.14,12.47815,0.5115953035
64,o3,52.14,12.47815,0.0442782873
64,o3,52.14,12.47815,0.599217244
64,o3,52.14,12.47815,0.8328757521
64,o3,52.14,12.47815,0.3947660494
64,o3,52.14,12.47815,0.657631871
64,o3,52.14,12.47815,0.4239733629
64,o3,52.14,12.47815,0.3071441089
64,o3,52.14,12.47815,0.1903148548
64,o3,52.14,12.47815,0.716046498
64,o3,52.14,12.47815,0.5700099305
64,o3,52.14,12.47815,0.6868391845
64,o3,52.14,12.47815,0.1611075413
64,o3,52.14,12.47815,0.0734856008
64,o3,52.14,12.47815,0.2487294819
64,o3,52.14,12.47815,0.6284245575
64,o3,52.14,12.47815,0.9497050061
65,o3,47.284,4.3924875,0.0
65,o3,47.284,4.3924875,1.0
66,o3,39.155,5.68049375,0.0
66,o3,39.155,5.68049375,1.0
67,o3,129.285,153.04482291666665,0.0
67,o3,129.285,153.04482291666665,1.0
68,o3,8.124,4.16095625,1.0
68,o3,8.124,4.16095625,0.0
69,o3,480.0,29.532760416666665,0.0
69,o3,480.0,29.532760416666665,0.4147005507
69,o3,480.0,29.532760416666665,0.7474619515
69,o3,480.0,29.532760416666665,0.3441342291
69,o3,480.0,29.532760416666665,0.346109275
69,o3,480.0,29.532760416666665,0.4429908518
69,o3,480.0,29.532760416666665,0.6082584866
69,o3,480.0,29.532760416666665,0.4590094182
69,o3,480.0,29.532760416666665,0.4799998919
69,o3,480.0,29.532760416666665,1.0
69,o3,480.0,29.532760416666665,0.0526275418
69,o3,480.0,29.532760416666665,0.9996484321
69,o3,480.0,29.532760416666665,0.68
69,o3,480.0,29.532760416666665,0.4999999699
69,o3,480.0,29.532760416666665,0.5
69,o3,480.0,29.532760416666665,0.4999997378
69,o3,480.0,29.532760416666665,0.02
69,o3,480.0,29.532760416666665,0.197380623
69,o3,480.0,29.532760416666665,0.4757761368
69,o3,480.0,29.532760416666665,0.9996249082
69,o3,480.0,29.532760416666665,0.9644327081
69,o3,480.0,29.532760416666665,0.0399999884
69,o3,480.0,29.532760416666665,0.9999856662
69,o3,480.0,29.532760416666665,0.999999912
69,o3,480.0,29.532760416666665,0.9999999897
70,o3,530.0,27.135616666666667,0.0
70,o3,530.0,27.135616666666667,0.0558789831
70,o3,530.0,27.135616666666667,0.0999128814
70,o3,530.0,27.135616666666667,0.1196911864
70,o3,530.0,27.135616666666667,0.0595894915
70,o3,530.0,27.135616666666667,0.0198820339
70,o3,530.0,27.135616666666667,0.1986552542
70,o3,530.0,27.135616666666667,0.2541433898
70,o3,530.0,27.135616666666667,0.119859322
70,o3,530.0,27.135616666666667,0.0199905085
70,o3,530.0,27.135616666666667,0.039979322
70,o3,530.0,27.135616666666667,0.1230583051
70,o3,530.0,27.135616666666667,0.2799155932
70,o3,530.0,27.135616666666667,0.2341657627
70,o3,530.0,27.135616666666667,0.0998694915
70,o3,530.0,27.135616666666667,0.2372962712
70,o3,530.0,27.135616666666667,0.1197925424
70,o3,530.0,27.135616666666667,0.0008125424
70,o3,530.0,27.135616666666667,0.307239661
70,o3,530.0,27.135616666666667,0.0115657627
70,o3,530.0,27.135616666666667,0.64
70,o3,530.0,27.135616666666667,0.0199901695
70,o3,530.0,27.135616666666667,0.4165105085
70,o3,530.0,27.135616666666667,0.3411020339
70,o3,530.0,27.135616666666667,0.0199911864
70,o3,530.0,27.135616666666667,0.0199894915
70,o3,530.0,27.135616666666667,0.3435827119
70,o3,530.0,27.135616666666667,1.0
70,o3,530.0,27.135616666666667,0.9997630508
70,o3,530.0,27.135616666666667,0.0799810169
71,o3,535.0,23.055302083333334,0.0
71,o3,535.0,23.055302083333334,0.0199996102
71,o3,535.0,23.055302083333334,0.0199996949
71,o3,535.0,23.055302083333334,0.259996661
71,o3,535.0,23.055302083333334,0.9999840678
71,o3,535.0,23.055302083333334,0.6399906271
71,o3,535.0,23.055302083333334,0.66
71,o3,535.0,23.055302083333334,0.5599919492
71,o3,535.0,23.055302083333334,0.2173168136
71,o3,535.0,23.055302083333334,0.9999915593
71,o3,535.0,23.055302083333334,0.0839934407
71,o3,535.0,23.055302083333334,0.4923084746
71,o3,535.0,23.055302083333334,0.0199994746
71,o3,535.0,23.055302083333334,0.9999938475
71,o3,535.0,23.055302083333334,0.0130300169
71,o3,535.0,23.055302083333334,0.2152478814
71,o3,535.0,23.055302083333334,0.9799931695
71,o3,535.0,23.055302083333334,0.925660678
71,o3,535.0,23.055302083333334,1.0
71,o3,535.0,23.055302083333334,0.9999921864
71,o3,535.0,23.055302083333334,0.24
71,o3,535.0,23.055302083333334,0.073551339
71,o3,535.0,23.055302083333334,0.9999929322
71,o3,535.0,23.055302083333334,0.9999933051
71,o3,535.0,23.055302083333334,0.9999936949
72,o3,8.678,25.905295833333334,0.0
72,o3,8.678,25.905295833333334,1.0
73,o3,0.954,5.908325,0.0
73,o3,0.954,5.908325,1.0
74,o3,2.102,9.51573125,0.0
74,o3,2.102,9.51573125,1.0
75,o3,6.517,8.826627083333333,0.0
75,o3,6.517,8.826627083333333,1.0
76,o3,8.152,11.079314583333334,0.0
76,o3,8.152,11.079314583333334,1.0
77,o3,20.924,13.056883333333333,0.0
77,o3,20.924,13.056883333333333,1.0
78,o3,32.44,16.78305,0.0
78,o3,32.44,16.78305,1.0
79,o3,13.87,2.3764041666666667,0.0
79,o3,13.87,2.3764041666666667,1.0
80,o3,6.528,2.8827541666666665,0.0
80,o3,6.528,2.8827541666666665,1.0
81,o3,84.057,15.665837499999999,0.0
81,o3,84.057,15.665837499999999,1.0
82,o3,4.542,3.76355625,0.0
82,o3,4.542,3.76355625,1.0
83,o3,12.175,9.40760625,0.0
83,o3,12.175,9.40760625,1.0
84,o3,71.165,9.903095833333333,0.0
84,o3,71.165,9.903095833333333,1.0
85,o3,2.119,2.75928125,0.0
85,o3,2.119,2.75928125,1.0
86,o3,20.133,1.2644229166666667,0.0
86,o3,20.133,1.2644229166666667,1.0
87,o3,5.974,1.4729562500000002,0.0
87,o3,5.974,1.4729562500000002,1.0
88,o3,3.85,1.4590875,0.0
88,o3,3.85,1.4590875,1.0
89,o3,31.012,0.9801,0.0
89,o3,31.012,0.9801,1.0
90,o3,22.0,7.252127083333333,0.0
90,o3,22.0,7.252127083333333,1.0
91,o3,8.533,8.1646625,0.0
91,o3,8.533,8.1646625,1.0
92,o3,5.132,6.14725625,0.0
92,o3,5.132,6.14725625,1.0
93,o3,210.0,294.9171333333333,0.0
93,o3,210.0,294.9171333333333,0.1101984289
93,o3,210.0,294.9171333333333,0.1098228176
93,o3,210.0,294.9171333333333,0.1030121431
93,o3,210.0,294.9171333333333,0.1103744567
93,o3,210.0,294.9171333333333,0.1102099109
93,o3,210.0,294.9171333333333,0.1104439709
93,o3,210.0,294.9171333333333,0.0981045202
93,o3,210.0,294.9171333333333,0.1101983402
93,o3,210.0,294.9171333333333,0.1106363591
93,o3,210.0,294.9171333333333,0.1111040296
93,o3,210.0,294.9171333333333,0.1106950889
93,o3,210.0,294.9171333333333,0.9965740023
93,o3,210.0,294.9171333333333,0.5552420173
93,o3,210.0,294.9171333333333,0.0895179011
94,o3,180.0,175.023325,0.0
94,o3,180.0,175.023325,0.3333333333
95,o3,300.0,204.92533666666668,0.0
96,o3,47.0,22.258125,0.0
96,o3,47.0,22.258125,0.6775328407
96,o3,47.0,22.258125,0.7710415818
96,o3,47.0,22.258125,0.6849186636
96,o3,47.0,22.258125,0.4404184282
96,o3,47.0,22.258125,0.7086990229
96,o3,47.0,22.258125,0.6940540999
96,o3,47.0,22.258125,0.7332771409
96,o3,47.0,22.258125,0.8938200834
96,o3,47.0,22.258125,0.887961086
96,o3,47.0,22.258125,0.8554263263
96,o3,47.0,22.258125,0.8814656864
96,o3,47.0,22.258125,0.7415554387
96,o3,47.0,22.258125,0.9046630551
96,o3,47.0,22.258125,0.8739976177
96,o3,47.0,22.258125,0.8133914186
96,o3,47.0,22.258125,0.825317436
96,o3,47.0,22.258125,0.8016864738
96,o3,47.0,22.258125,0.8159925322
96,o3,47.0,22.258125,0.8520928917
96,o3,47.0,22.258125,0.8246296849
96,o3,47.0,22.258125,0.7271096995
96,o3,47.0,22.258125,0.8152223063
97,o3,90.0,260.4758833333333,0.0
97,o3,90.0,260.4758833333333,0.2505735945
97,o3,90.0,260.4758833333333,0.5584538644
97,o3,90.0,260.4758833333333,0.712007103
97,o3,90.0,260.4758833333333,0.7037483483
97,o3,90.0,260.4758833333333,0.7050373242
98,o3,240.0,275.24164666666667,0.0
98,o3,240.0,275.24164666666667,0.0880514613
98,o3,240.0,275.24164666666667,3.5845e-06
98,o3,240.0,275.24164666666667,0.9625738119
98,o3,240.0,275.24164666666667,0.536325609
99,o3,32.755,21.744510416666667,0.0
99,o3,32.755,21.744510416666667,1.0
100,o3,22.203,21.248843750000002,0.0
100,o3,22.203,21.248843750000002,1.0
101,o3,45.263,24.79958125,0.0
101,o3,45.263,24.79958125,1.0
102,o3,1.869,3.3346500000000003,0.0
102,o3,1.869,3.3346500000000003,1.0
103,o3,1.085,1.9356229166666665,0.0
103,o3,1.085,1.9356229166666665,1.0
0,o4-mini,877.018,409.97346875,0.0
0,o4-mini,877.018,409.97346875,1.0
1,o4-mini,455.249,391.46703,0.0
1,o4-mini,455.249,391.46703,1.22771e-05
1,o4-mini,455.249,391.46703,0.0252671969
1,o4-mini,455.249,391.46703,0.0022598235
1,o4-mini,455.249,391.46703,0.2863772927
1,o4-mini,455.249,391.46703,0.4952112343
1,o4-mini,455.249,391.46703,0.0322511386
1,o4-mini,455.249,391.46703,0.2277625047
1,o4-mini,455.249,391.46703,0.0022613064
1,o4-mini,455.249,391.46703,0.42110731
1,o4-mini,455.249,391.46703,0.7351336418
1,o4-mini,455.249,391.46703,1.0
1,o4-mini,455.249,391.46703,0.8814259179
1,o4-mini,455.249,391.46703,0.6407736253
1,o4-mini,455.249,391.46703,0.6612314082
1,o4-mini,455.249,391.46703,0.897564556
1,o4-mini,455.249,391.46703,9.69318e-05
1,o4-mini,455.249,391.46703,0.6747984496
1,o4-mini,455.249,391.46703,0.9901217046
1,o4-mini,455.249,391.46703,0.583128166
1,o4-mini,455.249,391.46703,0.061872667
1,o4-mini,455.249,391.46703,0.2480428347
1,o4-mini,455.249,391.46703,0.1308892426
1,o4-mini,455.249,391.46703,0.7188665695
1,o4-mini,455.249,391.46703,0.5668103901
1,o4-mini,455.249,391.46703,0.6551299824
1,o4-mini,455.249,391.46703,0.6950478087
1,o4-mini,455.249,391.46703,0.0787649454
1,o4-mini,455.249,391.46703,0.8067037564
1,o4-mini,455.249,391.46703,0.8025503476
2,o4-mini,480.0,430.07966875,0.0
2,o4-mini,480.0,430.07966875,0.2138461538
2,o4-mini,480.0,430.07966875,0.1454700855
2,o4-mini,480.0,430.07966875,0.3676923077
2,o4-mini,480.0,430.07966875,0.1796581197
2,o4-mini,480.0,430.07966875,0.2651282051
2,o4-mini,480.0,430.07966875,0.0514529915
2,o4-mini,480.0,430.07966875,0.3591452991
2,o4-mini,480.0,430.07966875,0.0557264957
2,o4-mini,480.0,430.07966875,0.1411965812
2,o4-mini,480.0,430.07966875,0.248034188
2,o4-mini,480.0,430.07966875,0.3463247863
2,o4-mini,480.0,430.07966875,0.5471794872
2,o4-mini,480.0,430.07966875,0.201025641
2,o4-mini,480.0,430.07966875,0.4745299145
2,o4-mini,480.0,430.07966875,0.0941880342
2,o4-mini,480.0,430.07966875,0.4360683761
2,o4-mini,480.0,430.07966875,0.4061538462
2,o4-mini,480.0,430.07966875,0.2223931624
2,o4-mini,480.0,430.07966875,0.1241025641
2,o4-mini,480.0,430.07966875,0.1155555556
2,o4-mini,480.0,430.07966875,1.0
2,o4-mini,480.0,430.07966875,0.918974359
2,o4-mini,480.0,430.07966875,0.4376068376
2,o4-mini,480.0,430.07966875,0.9531623932
2,o4-mini,480.0,430.07966875,0.4788034188
2,o4-mini,480.0,430.07966875,0.5258119658
2,o4-mini,480.0,430.07966875,0.0856410256
2,o4-mini,480.0,430.07966875,0.0728205128
2,o4-mini,480.0,430.07966875,0.0044444444
2,o4-mini,480.0,430.07966875,0.2309401709
2,o4-mini,480.0,430.07966875,0.0386324786
2,o4-mini,480.0,430.07966875,0.2993162393
2,o4-mini,480.0,430.07966875,0.9446153846
2,o4-mini,480.0,430.07966875,0.2052991453
2,o4-mini,480.0,430.07966875,0.1497435897
2,o4-mini,480.0,430.07966875,0.3505982906
2,o4-mini,480.0,430.07966875,0.1625641026
2,o4-mini,480.0,430.07966875,0.2266666667
3,o4-mini,483.331,212.2524888888889,0.0
3,o4-mini,483.331,212.2524888888889,0.539381472
3,o4-mini,483.331,212.2524888888889,0.569953838
3,o4-mini,483.331,212.2524888888889,0.6090660589
3,o4-mini,483.331,212.2524888888889,0.1280843206
3,o4-mini,483.331,212.2524888888889,0.5667610407
3,o4-mini,483.331,212.2524888888889,0.7856115961
3,o4-mini,483.331,212.2524888888889,0.5716999067
3,o4-mini,483.331,212.2524888888889,0.1951225987
3,o4-mini,483.331,212.2524888888889,0.6052805979
3,o4-mini,483.331,212.2524888888889,0.5901976242
3,o4-mini,483.331,212.2524888888889,0.6657423051
3,o4-mini,483.331,212.2524888888889,0.5480496977
3,o4-mini,483.331,212.2524888888889,0.4826412613
3,o4-mini,483.331,212.2524888888889,0.5563399034
3,o4-mini,483.331,212.2524888888889,0.5982084163
3,o4-mini,483.331,212.2524888888889,0.7144077641
3,o4-mini,483.331,212.2524888888889,0.5785876364
3,o4-mini,483.331,212.2524888888889,0.4076922454
3,o4-mini,483.331,212.2524888888889,0.5208770263
3,o4-mini,483.331,212.2524888888889,0.5686301665
3,o4-mini,483.331,212.2524888888889,0.5615858947
3,o4-mini,483.331,212.2524888888889,0.5884595149
3,o4-mini,483.331,212.2524888888889,0.5857835192
3,o4-mini,483.331,212.2524888888889,0.6184527085
3,o4-mini,483.331,212.2524888888889,0.8140555486
3,o4-mini,483.331,212.2524888888889,0.5995756519
3,o4-mini,483.331,212.2524888888889,0.7648580231
3,o4-mini,483.331,212.2524888888889,0.6708974841
3,o4-mini,483.331,212.2524888888889,0.7433237951
3,o4-mini,483.331,212.2524888888889,0.6277029982
3,o4-mini,483.331,212.2524888888889,0.61801191
3,o4-mini,483.331,212.2524888888889,0.5703821212
3,o4-mini,483.331,212.2524888888889,0.582766589
3,o4-mini,483.331,212.2524888888889,0.8096338886
3,o4-mini,483.331,212.2524888888889,0.7509058408
3,o4-mini,483.331,212.2524888888889,0.7794130536
3,o4-mini,483.331,212.2524888888889,0.5836721056
3,o4-mini,483.331,212.2524888888889,0.0095364015
3,o4-mini,483.331,212.2524888888889,0.5496519824
3,o4-mini,483.331,212.2524888888889,0.4678515977
3,o4-mini,483.331,212.2524888888889,0.5873387337
3,o4-mini,483.331,212.2524888888889,0.5965299548
3,o4-mini,483.331,212.2524888888889,0.5889418463
3,o4-mini,483.331,212.2524888888889,0.591239472
3,o4-mini,483.331,212.2524888888889,0.5946346164
3,o4-mini,483.331,212.2524888888889,0.6118067058
3,o4-mini,483.331,212.2524888888889,0.5381269075
3,o4-mini,483.331,212.2524888888889,0.600348035
3,o4-mini,483.331,212.2524888888889,0.5965096226
3,o4-mini,483.331,212.2524888888889,0.6739668721
3,o4-mini,483.331,212.2524888888889,0.3799629088
3,o4-mini,483.331,212.2524888888889,0.6028909393
3,o4-mini,483.331,212.2524888888889,0.7282671532
3,o4-mini,483.331,212.2524888888889,0.5853166278
3,o4-mini,483.331,212.2524888888889,0.6046022147
3,o4-mini,483.331,212.2524888888889,0.5387644624
3,o4-mini,483.331,212.2524888888889,0.5397237843
3,o4-mini,483.331,212.2524888888889,0.5897328516
3,o4-mini,483.331,212.2524888888889,0.611821717
3,o4-mini,483.331,212.2524888888889,0.5785935111
3,o4-mini,483.331,212.2524888888889,0.5705095365
3,o4-mini,483.331,212.2524888888889,0.52095733
3,o4-mini,483.331,212.2524888888889,0.5521141927
3,o4-mini,483.331,212.2524888888889,0.3753887102
3,o4-mini,483.331,212.2524888888889,0.6038398664
3,o4-mini,483.331,212.2524888888889,0.6014127041
3,o4-mini,483.331,212.2524888888889,0.2889194765
3,o4-mini,483.331,212.2524888888889,0.5684808281
3,o4-mini,483.331,212.2524888888889,0.6215898375
3,o4-mini,483.331,212.2524888888889,0.5713243277
3,o4-mini,483.331,212.2524888888889,0.5834569749
3,o4-mini,483.331,212.2524888888889,0.5576266419
3,o4-mini,483.331,212.2524888888889,0.6548025992
3,o4-mini,483.331,212.2524888888889,0.725675608
3,o4-mini,483.331,212.2524888888889,0.6018048071
3,o4-mini,483.331,212.2524888888889,0.5858699842
3,o4-mini,483.331,212.2524888888889,0.58390775
3,o4-mini,483.331,212.2524888888889,0.5747855804
3,o4-mini,483.331,212.2524888888889,0.5889906924
3,o4-mini,483.331,212.2524888888889,0.6039985174
3,o4-mini,483.331,212.2524888888889,0.5594768924
3,o4-mini,483.331,212.2524888888889,0.5662521463
3,o4-mini,483.331,212.2524888888889,0.5997203003
3,o4-mini,483.331,212.2524888888889,1.0
3,o4-mini,483.331,212.2524888888889,0.1982086889
3,o4-mini,483.331,212.2524888888889,0.9337733899
3,o4-mini,483.331,212.2524888888889,0.1266192312
3,o4-mini,483.331,212.2524888888889,0.5629528844
3,o4-mini,483.331,212.2524888888889,0.7214210158
3,o4-mini,483.331,212.2524888888889,0.4015817504
3,o4-mini,483.331,212.2524888888889,0.6205834789
3,o4-mini,483.331,212.2524888888889,0.4117272527
3,o4-mini,483.331,212.2524888888889,0.2878593856
3,o4-mini,483.331,212.2524888888889,0.6124325506
3,o4-mini,483.331,212.2524888888889,0.4017939652
3,o4-mini,483.331,212.2524888888889,0.5939610284
3,o4-mini,483.331,212.2524888888889,0.5927065355
3,o4-mini,483.331,212.2524888888889,0.5340226801
3,o4-mini,483.331,212.2524888888889,0.5487596945
3,o4-mini,483.331,212.2524888888889,0.4835540537
3,o4-mini,483.331,212.2524888888889,0.3887406432
3,o4-mini,483.331,212.2524888888889,0.5630896605
3,o4-mini,483.331,212.2524888888889,0.5895811809
3,o4-mini,483.331,212.2524888888889,0.5558697866
3,o4-mini,483.331,212.2524888888889,0.6217995761
3,o4-mini,483.331,212.2524888888889,0.4721699707
3,o4-mini,483.331,212.2524888888889,0.4986029561
3,o4-mini,483.331,212.2524888888889,0.3925971372
3,o4-mini,483.331,212.2524888888889,0.4139252255
3,o4-mini,483.331,212.2524888888889,0.4068129126
3,o4-mini,483.331,212.2524888888889,0.4017667625
3,o4-mini,483.331,212.2524888888889,0.5589503786
4,o4-mini,479.196,181.21215625,0.0
4,o4-mini,479.196,181.21215625,0.0819532396
4,o4-mini,479.196,181.21215625,0.8559899676
4,o4-mini,479.196,181.21215625,0.8413531729
4,o4-mini,479.196,181.21215625,1.0
4,o4-mini,479.196,181.21215625,0.2578317482
4,o4-mini,479.196,181.21215625,0.4122649714
4,o4-mini,479.196,181.21215625,0.0028871934
4,o4-mini,479.196,181.21215625,0.4338153683
4,o4-mini,479.196,181.21215625,0.0492645823
4,o4-mini,479.196,181.21215625,0.5795325765
4,o4-mini,479.196,181.21215625,0.5417202489
4,o4-mini,479.196,181.21215625,0.0335570112
4,o4-mini,479.196,181.21215625,0.0154000151
4,o4-mini,479.196,181.21215625,0.239070617
4,o4-mini,479.196,181.21215625,0.0848021311
4,o4-mini,479.196,181.21215625,0.0619761885
4,o4-mini,479.196,181.21215625,0.1117271184
4,o4-mini,479.196,181.21215625,0.6851118268
4,o4-mini,479.196,181.21215625,0.055363466
4,o4-mini,479.196,181.21215625,0.0317019339
4,o4-mini,479.196,181.21215625,0.3341371
4,o4-mini,479.196,181.21215625,0.8750231348
4,o4-mini,479.196,181.21215625,0.0323500523
4,o4-mini,479.196,181.21215625,0.0315285682
4,o4-mini,479.196,181.21215625,0.3932839307
4,o4-mini,479.196,181.21215625,0.1965471468
4,o4-mini,479.196,181.21215625,0.4501924452
4,o4-mini,479.196,181.21215625,0.1314033716
4,o4-mini,479.196,181.21215625,0.3195062275
5,o4-mini,480.0,132.47068095238095,0.0
5,o4-mini,480.0,132.47068095238095,0.0905292485
5,o4-mini,480.0,132.47068095238095,0.7242339835
5,o4-mini,480.0,132.47068095238095,0.633704735
5,o4-mini,480.0,132.47068095238095,0.543175488
5,o4-mini,480.0,132.47068095238095,0.9958217275
5,o4-mini,480.0,132.47068095238095,0.271587744
5,o4-mini,480.0,132.47068095238095,0.8147632305
5,o4-mini,480.0,132.47068095238095,0.2987465181
5,o4-mini,480.0,132.47068095238095,1.0
5,o4-mini,480.0,132.47068095238095,0.1810584955
5,o4-mini,480.0,132.47068095238095,0.4526462395
5,o4-mini,480.0,132.47068095238095,0.362116991
6,o4-mini,480.0,183.21265,0.0
6,o4-mini,480.0,183.21265,1.0
6,o4-mini,480.0,183.21265,0.8308874707
6,o4-mini,480.0,183.21265,0.0213614687
6,o4-mini,480.0,183.21265,0.0408814314
6,o4-mini,480.0,183.21265,0.7203971156
6,o4-mini,480.0,183.21265,0.3520959317
